product_id,name,manufacturer,laptop_height_mm,laptop_width_mm,cpu_boost_clock_ghz,root_price_vnd,cpu_threads,cpu_cores,ram_speed,discounted_price_vnd,ram_type,refresh_rate_hz,cpu_base_clock_ghz,ram_slots,battery_capacity_wh,cpu_model,vga_type,laptop_depth_mm,vga_vram_gb,laptop_camera
93350.0,Laptop Dell Inspiron 15 3530 N5I5407W1-Đen,dell,235.6,358.5,4.6,19290000.0,12.0,10.0,,17590000.0,DDR4,120.0,,2.0,3.0,1334U,card tích hợp,19.0,,
74752.0,Laptop Gaming Acer Nitro V ANV15-51-75GS-Đen,acer,239.9,362.3,4.9,29990000.0,16.0,10.0,5200.0,28590000.0,DDR5,144.0,,2.0,57.0,13620H,card rời,22.9,6.0,hd
63589.0,Laptop Asus VivoBook 15 X1504VA-NJ070W-Xanh,asus,232.5,359.7,4.6,18490000.0,12.0,10.0,,13890000.0,DDR4,60.0,1.3,2.0,42.0,1335U,card tích hợp,17.9,,hd
100469.0,Laptop Acer Aspire Lite 15 AL15-71P-517D-Bạc,acer,229.1,357.5,4.4,15490000.0,12.0,8.0,4800.0,13890000.0,DDR5,60.0,,2.0,58.0,12450H,card tích hợp,19.9,,full hd
100744.0,Laptop HP 14-EP0220TU B73VWPA V2-Bạc,hp,323.7,323.7,4.5,13490000.0,8.0,6.0,1600.0,11145000.0,DDR4,,,,41.0,1315U,card tích hợp,215.0,,hd
91735.0,Laptop ASUS Vivobook 15 X1504ZA-NJ1039W-Bạc,asus,232.5,359.7,4.7,17990000.0,12.0,10.0,,15490000.0,DDR4,60.0,1.7,2.0,42.0,1255U,card tích hợp,17.9,,hd
98816.0,Laptop Lenovo IdeaPad Flex 5 14ABR8 82XX00DMVN-Xám,lenovo,224.9,313.1,4.3,16990000.0,12.0,6.0,8448.0,15590000.0,LPDDR5X,60.0,2.3,0.0,52.5,7430U,card rời,17.8,,full hd
99900.0,Laptop MSI Gaming Thin 15 B12UC-1416VN-Xám,msi,254.0,359.0,,19990000.0,,,3200.0,16090000.0,DDR4,144.0,,2.0,52.4,12450H,card rời,21.7,,hd
100751.0,Laptop HP Pavilion 15-EG3095TU 8C5L6PA V2-Bạc,hp,234.0,360.2,4.6,19990000.0,12.0,10.0,3200.0,16690000.0,DDR4,60.0,1.3,2.0,41.0,1335U,card tích hợp,17.9,,hd
93348.0,Laptop HP Envy X360 2IN1 14-FC0162TU AY8X1PA-Bạc,hp,218.9,313.3,4.3,29890000.0,14.0,12.0,3200.0,25590000.0,LPDDR5,48.0,,0.0,59.0,125U,card tích hợp,16.9,,full hd
100673.0,Laptop Lenovo IdeaPad Slim 3 16IRH10 83K20002VN-Xám,lenovo,251.0,360.0,4.6,16490000.0,12.0,8.0,4800.0,14890000.0,DDR5,60.0,2.1,2.0,60.0,13420H,card tích hợp,16.9,,hd
101775.0,Laptop Dell Inspiron 15 3520 8JTD9 - Nhập khẩu chính hãng-Đen,dell,235.6,358.5,4.4,12990000.0,,6.0,,9981000.0,DDR4,120.0,,2.0,41.0,1215U,card tích hợp,21.1,,hd
93672.0,Laptop Dell Latitude 3540 71038100-Xám,dell,239.7,359.0,4.4,18990000.0,12.0,10.0,1600.0,15890000.0,DDR4,60.0,,2.0,42.0,1235U,card tích hợp,18.1,,full hd
82012.0,Laptop Asus VivoBook S 16 OLED S5606MA-MX051W -Xanh,asus,246.9,353.6,4.8,29990000.0,22.0,16.0,,24590000.0,LPDDR5X,120.0,1.4,0.0,75.0,155H,card tích hợp,97.2,,full hd
101155.0,Laptop ASUS Zenbook 14 UM3406KA-PP555WS-Đen,asus,220.1,312.4,5.0,31990000.0,16.0,8.0,,28990000.0,LPDDR5X,120.0,2.0,0.0,75.0,350,card tích hợp,14.9,,full hd
62637.0,Mac mini M2 2023 (8 CPU - 10 GPU - 16GB - 256GB) | Chính hãng Apple Việt Nam-Xám,apple,19.7,19.7,,27990000.0,,8.0,6400.0,15990000.0,LPDDR5,,,0.0,0.0,,card tích hợp,3.6,,
94802.0,Laptop Dell Inspiron 14 5440 71034770-Xanh,dell,226.0,314.0,,29990000.0,,,5200.0,26590000.0,DDR5,60.0,,2.0,,150U,card rời,17.0,2.0,full hd
89106.0,Laptop Lenovo ThinkBook 14 G6 IRL 21KG00RDVN-Xám,lenovo,224.0,313.5,4.6,19990000.0,12.0,8.0,5200.0,17590000.0,DDR5,,2.1,2.0,60.0,13420H,card tích hợp,16.9,,full hd
102245.0,Laptop ASUS Vivobook 14 X1405VA-LY623W-Bạc,asus,222.0,317.1,4.6,16490000.0,12.0,8.0,,14290000.0,DDR4,60.0,2.1,2.0,42.0,13420H,card tích hợp,19.9,,hd
76012.0,Laptop Gaming Acer Nitro V ANV15-51-72VS NH.QNASV.004-Đen,acer,239.9,362.3,4.9,25990000.0,16.0,10.0,5200.0,20390000.0,DDR5,144.0,,2.0,57.0,13620H,card rời,22.9,4.0,hd
80297.0,Laptop ASUS ExpertBook B1 B1502CVA-NJ0101W-Đen,asus,233.0,361.6,4.5,11990000.0,,6.0,,9690000.0,DDR4,60.0,1.2,,42.0,1315U,card tích hợp,19.9,,hd
94103.0,MacBook Pro 14 M4 10CPU 10GPU 24GB 1TB | Chính hãng Apple Việt Nam-Đen,apple,221.2,312.6,,49990000.0,,10.0,7500.0,49490000.0,LPDDR5,120.0,,0.0,72.4,,card tích hợp,15.5,,full hd
94102.0,MacBook Pro 14 M4 10CPU 10GPU 24GB 1TB | Chính hãng Apple Việt Nam-Bạc,apple,221.2,312.6,,49990000.0,,10.0,7500.0,49490000.0,LPDDR5,120.0,,0.0,72.4,,card tích hợp,15.5,,full hd
97913.0,Laptop HP 240 G9 AG2J7AT-Bạc,hp,225.9,324.0,4.4,19790000.0,,10.0,3200.0,14590000.0,DDR4,,,2.0,41.04,1235U,card tích hợp,19.9,,hd
102277.0,Laptop ASUS Vivobook 16 X1605VA-MB1795W-Bạc,asus,249.5,358.7,4.9,19990000.0,16.0,10.0,,16890000.0,DDR4,60.0,2.4,2.0,42.0,13620H,card tích hợp,19.9,,hd
100377.0,Laptop Lenovo IdeaPad Slim 5 14IRH10 83HR0001VN-Xám,lenovo,222.0,313.4,4.6,23490000.0,12.0,8.0,5600.0,21490000.0,DDR5,,2.1,2.0,60.0,13420H,card tích hợp,16.9,,full hd
96187.0,MacBook Air M3 15 inch 2024 8CPU 10GPU 16GB - 512GB Sạc 70W | Chính hãng Apple Việt Nam-Đen,apple,,,,37990000.0,,8.0,6400.0,31990000.0,LPDDR5,,,0.0,70.0,,card tích hợp,,,full hd
96188.0,MacBook Air M3 15 inch 2024 8CPU 10GPU 16GB - 512GB Sạc 70W | Chính hãng Apple Việt Nam-Trắng vàng,apple,,,,37990000.0,,8.0,6400.0,31990000.0,LPDDR5,,,0.0,70.0,,card tích hợp,,,full hd
96189.0,MacBook Air M3 15 inch 2024 8CPU 10GPU 16GB - 512GB Sạc 70W | Chính hãng Apple Việt Nam-Xám,apple,,,,37990000.0,,8.0,6400.0,31990000.0,LPDDR5,,,0.0,70.0,,card tích hợp,,,full hd
90959.0,MacBook Air M3 15 inch 2024 8CPU 10GPU 16GB - 512GB Sạc 70W | Chính hãng Apple Việt Nam-Bạc,apple,,,,37990000.0,,8.0,6400.0,31990000.0,LPDDR5,,,0.0,70.0,,card tích hợp,,,full hd
76016.0,Laptop Gaming Acer Nitro V ANV15-51-55CA-Đen,acer,239.9,362.3,4.6,27990000.0,12.0,8.0,5200.0,24390000.0,DDR5,144.0,,2.0,57.0,13420H,card rời,22.9,6.0,hd
78904.0,Laptop Dell Vostro 3520 F0V0V256-Đen,dell,235.6,358.5,4.4,13990000.0,12.0,10.0,,11339000.0,DDR4,60.0,1.3,2.0,,1235U,card tích hợp,17.0,,hd
96436.0,Laptop Lenovo V14 G4 IRU 83A000FNVN-Xám,lenovo,215.2,324.2,4.6,14590000.0,12.0,8.0,3200.0,13190000.0,DDR4,,2.1,2.0,38.0,13420H,card tích hợp,19.9,,hd
54363.0,Laptop HP Envy X360 2IN2 2022,hp,,,4.0,,12.0,6.0,3200.0,,DDR4,,,,,5625U,card rời,,,
95108.0,MacBook Air M3 15 inch 2024 8CPU 10GPU 16GB 256GB Sạc 35W | Chính hãng Apple Việt Nam-Đen,apple,,,,32990000.0,,8.0,6400.0,27990000.0,LPDDR5,,,0.0,35.0,,card tích hợp,,,full hd
95107.0,MacBook Air M3 15 inch 2024 8CPU 10GPU 16GB 256GB Sạc 35W | Chính hãng Apple Việt Nam-Bạc,apple,,,,32990000.0,,8.0,6400.0,27990000.0,LPDDR5,,,0.0,35.0,,card tích hợp,,,full hd
95110.0,MacBook Air M3 15 inch 2024 8CPU 10GPU 16GB 256GB Sạc 35W | Chính hãng Apple Việt Nam-Xám,apple,,,,32990000.0,,8.0,6400.0,27990000.0,LPDDR5,,,0.0,35.0,,card tích hợp,,,full hd
95109.0,MacBook Air M3 15 inch 2024 8CPU 10GPU 16GB 256GB Sạc 35W | Chính hãng Apple Việt Nam-Trắng vàng,apple,,,,32990000.0,,8.0,6400.0,27990000.0,LPDDR5,,,0.0,35.0,,card tích hợp,,,full hd
94117.0,MacBook Pro 16 M4 Max 16CPU 40GPU 48GB 1TB | Chính hãng Apple Việt Nam-Đen,apple,248.1,355.7,,102490000.0,,16.0,8533.0,101490000.0,LPDDR5X,120.0,,0.0,100.0,,card tích hợp,16.8,,full hd
94116.0,MacBook Pro 16 M4 Max 16CPU 40GPU 48GB 1TB | Chính hãng Apple Việt Nam-Bạc,apple,248.1,355.7,,102490000.0,,16.0,8533.0,101490000.0,LPDDR5X,120.0,,0.0,100.0,,card tích hợp,16.8,,full hd
87881.0,Laptop Lenovo V15 G4 IRU 83A100FYVN-Xám,lenovo,235.8,359.2,4.6,15490000.0,12.0,8.0,3200.0,13390000.0,DDR4,,2.1,2.0,38.0,13420H,card tích hợp,19.9,,hd
89091.0,Laptop Acer gaming Aspire 7 A715-76G-73FM-Đen,acer,237.4,362.3,,23990000.0,,,3200.0,16490000.0,DDR4,144.0,,2.0,50.0,12650H,card rời,19.9,4.0,hd
86188.0,Laptop Asus TUF Gaming F15 FX507VV-LP304W-Xám,asus,251.0,354.0,4.9,32990000.0,,10.0,4800.0,30590000.0,DDR5,144.0,2.4,2.0,90.0,13620H,card rời,22.4,8.0,hd
78909.0,Laptop gaming MSI Thin A15 B7UCX 020VN-Xám,msi,254.0,359.0,4.55,18990000.0,12.0,6.0,,14590000.0,DDR5,144.0,3.3,2.0,52.4,7535HS,card rời,21.7,4.0,hd
100268.0,Laptop Dell Inspiron 15 3520 N3520-I5U165W11SLU-Bạc,dell,235.6,358.5,4.4,16990000.0,,,3200.0,16090000.0,DDR4,120.0,,2.0,3.0,1235U,card tích hợp,17.0,,hd
89206.0,Laptop Lenovo LOQ 15IAX9 83GS001QVN-Xám,lenovo,258.7,359.9,4.4,26990000.0,12.0,8.0,4800.0,23490000.0,DDR5,144.0,,2.0,60.0,12450HX,card rời,21.9,6.0,hd
90906.0,Laptop Acer Swift Lite 14 AI SFL14-51M-56HS-Bạc,acer,221.9,314.4,4.3,19990000.0,14.0,12.0,2400.0,18390000.0,DDR5,60.0,3.6,2.0,58.0,125U,card tích hợp,17.5,,full hd
100471.0,Laptop Acer Aspire Lite 14 AL14-71M-52GQ-Bạc,acer,221.9,314.4,4.5,15990000.0,16.0,12.0,4800.0,14390000.0,DDR5,60.0,,2.0,58.0,12500H,card tích hợp,19.5,,full hd
89082.0,Laptop ASUS Vivobook S 15 S5507QA-MA092WS Copilot+ X Plus-Bạc,asus,226.9,352.6,3.4,26990000.0,,,,22590000.0,LPDDR5X,120.0,,0.0,70.0,X1P,card tích hợp,14.7,,full hd
98324.0,Laptop Lenovo IdeaPad 1 14ALC7 82R30077VN-Xám,lenovo,216.5,325.3,4.3,14490000.0,16.0,8.0,3200.0,11990000.0,DDR4,,1.8,2.0,42.0,5700U,card rời,17.9,,hd
87893.0,MacBook Air M3 13 inch 2024 8CPU 10GPU 16GB 512GB | Chính hãng Apple Việt Nam-Bạc,apple,,,,32990000.0,,8.0,6400.0,28690000.0,LPDDR5,,,0.0,,,card tích hợp,,,full hd
86273.0,MacBook Air M3 13 inch 2024 8CPU 10GPU 16GB 512GB | Chính hãng Apple Việt Nam-Đen,apple,,,,32990000.0,,8.0,6400.0,28690000.0,LPDDR5,,,0.0,,,card tích hợp,,,full hd
86272.0,MacBook Air M3 13 inch 2024 8CPU 10GPU 16GB 512GB | Chính hãng Apple Việt Nam-Trắng,apple,,,,32990000.0,,8.0,6400.0,28690000.0,LPDDR5,,,0.0,,,card tích hợp,,,full hd
87894.0,MacBook Air M3 13 inch 2024 8CPU 10GPU 16GB 512GB | Chính hãng Apple Việt Nam-Xám,apple,,,,32990000.0,,8.0,6400.0,28690000.0,LPDDR5,,,0.0,,,card tích hợp,,,full hd
93225.0,Laptop Dell Inspiron 15 3530 P16WD-Bạc,dell,235.6,358.5,,22990000.0,,10.0,2666.0,21990000.0,DDR4,120.0,,2.0,54.0,1355U,card tích hợp,17.0,,hd
70437.0,Laptop HP Pavilion 15-EG3112TU 8U6L9PA-Bạc,hp,234.0,360.2,5.0,25290000.0,,,3200.0,20990000.0,DDR4,,3.7,2.0,,1335U,card tích hợp,18.0,,hd
93288.0,Laptop Lenovo Yoga Pro 7 14ASP9 83HN0022VN-Xám,lenovo,226.5,325.5,5.0,41990000.0,20.0,10.0,7500.0,38590000.0,LPDDR5X,120.0,2.0,0.0,73.0,365,card rời,16.6,,full hd
101737.0,Laptop Lenovo ThinkBook 16 G6 IRL 21KH00Q1VN-Xám,lenovo,253.5,356.0,4.6,19290000.0,12.0,8.0,5200.0,16090000.0,DDR5,,2.1,2.0,71.0,13420H,card tích hợp,17.5,,full hd
102609.0,Laptop HP Victus 16-S0136AX 9Q984PA-Bạc,hp,369.0,369.0,5.0,28990000.0,12.0,6.0,2800.0,20490000.0,DDR5,144.0,,2.0,70.0,7640HS,card rời,259.4,6.0,full hd
100719.0,Laptop Dell Inspiron 15 3520 6R6NK V2 - Nhập khẩu chính hãng-Đen,dell,235.6,358.5,4.4,14490000.0,12.0,10.0,,13590000.0,DDR4,120.0,1.3,2.0,41.0,1235U,card tích hợp,17.0,,hd
91667.0,Laptop ASUS Zenbook S 14 OLED UX5406SA-PV140WS-Trắng,asus,214.7,310.3,4.8,44990000.0,8.0,8.0,,40990000.0,LPDDR5X,120.0,1.8,0.0,72.0,258V,card tích hợp,11.9,,full hd
94805.0,Laptop Dell Inspiron 14 5440 N5440-C5U165W11IBD2-Xanh,dell,226.0,314.0,5.0,26490000.0,,,,24290000.0,DDR5,60.0,1.4,2.0,4.0,120U,card rời,15.0,2.0,
101110.0,Laptop MSI Katana 15 B13UDXK-2270VN V2-Đen,msi,259.0,359.0,4.7,23990000.0,,12.0,5200.0,20090000.0,DDR5,144.0,2.6,2.0,,13500H,card rời,24.9,6.0,hd
95046.0,Laptop Lenovo Yoga Slim 7 15ILL9 83HM000GVN -Xám,lenovo,235.4,343.8,4.8,42990000.0,8.0,8.0,8533.0,41590000.0,LPDDR5X,120.0,,0.0,70.0,258V,card tích hợp,13.9,,full hd
47311.0,Laptop ASUS TUF Gaming FX516PM HN023T,asus,252.0,360.0,,,8.0,4.0,,,DDR4,144.0,,,76.0,11370H,card rời,19.9,6.0,
98613.0,MacBook Pro 14 M4 10CPU 10GPU 16GB 512GB Nano Sạc 70W | Chính hãng Apple Việt Nam-Bạc,apple,221.2,312.6,,43790000.0,,10.0,7500.0,41490000.0,LPDDR5,120.0,,0.0,72.4,,card tích hợp,15.5,,full hd
98614.0,MacBook Pro 14 M4 10CPU 10GPU 16GB 512GB Nano Sạc 70W | Chính hãng Apple Việt Nam-Đen,apple,221.2,312.6,,43790000.0,,10.0,7500.0,41490000.0,LPDDR5,120.0,,0.0,72.4,,card tích hợp,15.5,,full hd
77017.0,Laptop Asus Vivobook 15X OLED M3504YA-L1332W-Đen,asus,232.5,359.7,4.5,18490000.0,16.0,8.0,,15090000.0,DDR4,60.0,2.0,2.0,50.0,7730U,card rời,17.9,,hd
60600.0,Laptop Asus ROG Strix G16 G614JU-N3135W-Xám,asus,264.0,354.0,4.6,33990000.0,,10.0,4800.0,29990000.0,DDR5,165.0,2.4,2.0,90.0,13450HX,card rời,22.6,6.0,hd
96721.0,Laptop ASUS TUF Gaming F15 FX507VI-LP077W-Xám,asus,251.0,354.0,4.9,41990000.0,,10.0,4800.0,34590000.0,DDR5,144.0,2.4,2.0,90.0,13620H,card rời,22.4,8.0,hd
88249.0,Laptop MSI Gaming Thin 15 B12UCX-1419VN-Xám,msi,254.0,359.0,,17990000.0,,,3200.0,14590000.0,DDR4,144.0,,2.0,52.4,12450H,card rời,21.7,4.0,hd
100874.0,Laptop ASUS Zenbook 14 UX3405CA-PZ204WS-Xanh,asus,220.1,312.4,5.4,38990000.0,16.0,16.0,,34490000.0,LPDDR5X,120.0,2.9,0.0,75.0,285H,card tích hợp,14.9,,full hd
100679.0,Laptop Lenovo IdeaPad Slim 3 14IRH10 83K0000AVN-Xám,lenovo,222.1,314.4,4.6,17490000.0,12.0,8.0,4800.0,15890000.0,DDR5,,2.1,2.0,60.0,13420H,card tích hợp,16.9,,hd
88403.0,Laptop LG Gram 2024 14Z90S-G.AH55A5-Đen,lg,214.3,312.0,,36290000.0,,,6400.0,23590000.0,LPDDR5X,60.0,,0.0,72.0,125H,card tích hợp,15.7,,full hd
88295.0,Laptop Asus Vivobook S 14 OLED M5406WA-PP071WS-Bạc,asus,221.9,310.5,5.1,33990000.0,24.0,12.0,,30590000.0,LPDDR5X,120.0,2.0,0.0,75.0,HX 370,card rời,13.9,,full hd
86029.0,Laptop HP 240 G9 9E5W3PT-Bạc,hp,225.9,324.0,4.4,16990000.0,12.0,10.0,3200.0,13590000.0,DDR4,,,2.0,41.0,1235U,card tích hợp,19.9,,hd
86136.0,Laptop Asus TUF Gaming F15 FX507VU-LP315W-Xám,asus,251.0,354.0,4.9,29990000.0,,10.0,4800.0,26490000.0,DDR5,144.0,2.4,2.0,90.0,13620H,card rời,22.4,6.0,hd
101118.0,Laptop HP 15-FD0305TU A2NL6PA-Vàng,hp,236.0,359.8,4.5,12490000.0,8.0,6.0,3200.0,10272000.0,DDR4,,,,41.0,1315U,card tích hợp,18.6,,hd
97551.0,Laptop HP Envy X360 2IN1 14-FC0086TU A19BWPA-Bạc,hp,218.9,313.4,4.8,35290000.0,,12.0,6400.0,31590000.0,LPDDR5,120.0,,0.0,59.16,155U,card tích hợp,16.9,,full hd
75939.0,Laptop Asus TUF Gaming A15 FA507NV-LP061W-Xám,asus,251.0,354.0,4.7,31990000.0,16.0,8.0,4800.0,27590000.0,DDR5,144.0,,2.0,90.0,7735HS,card rời,22.4,,hd
100324.0,Laptop ASUS ROG Strix G16 G614JU-N3480W-Xám,asus,264.0,354.0,4.6,37990000.0,,10.0,4800.0,30890000.0,DDR5,165.0,2.4,2.0,90.0,13450HX,card rời,22.6,6.0,hd
102615.0,Laptop MSI Katana 15 B13VEK-2256VN V2-Đen,msi,259.0,359.0,,29990000.0,,,5200.0,25590000.0,DDR5,144.0,,2.0,53.5,13620H,card rời,24.9,6.0,hd
79548.0,Laptop Lenovo Ideapad Slim 5 14IMH9 83DA001NVN-Xám,lenovo,221.0,312.0,4.5,21990000.0,18.0,14.0,7467.0,21090000.0,LPDDR5X,60.0,,0.0,57.0,125H,card tích hợp,16.9,,full hd
100859.0,Laptop ASUS Vivobook 14 A1407CA-LY008WS-Bạc,asus,223.4,315.2,4.9,22490000.0,16.0,14.0,,20490000.0,DDR5,60.0,1.7,,42.0,225H,card tích hợp,17.9,,full hd
94107.0,MacBook Pro 14 M4 Pro 14CPU 20GPU 24GB 1TB | Chính hãng Apple Việt Nam-Đen,apple,221.2,312.6,,59990000.0,,14.0,8533.0,59490000.0,LPDDR5X,120.0,,0.0,72.4,,card tích hợp,15.5,,full hd
94106.0,MacBook Pro 14 M4 Pro 14CPU 20GPU 24GB 1TB | Chính hãng Apple Việt Nam-Bạc,apple,221.2,312.6,,59990000.0,,14.0,8533.0,59490000.0,LPDDR5X,120.0,,0.0,72.4,,card tích hợp,15.5,,full hd
94384.0,Laptop Dell Inspiron 15 3530 N5I7240W1-Đen,dell,235.6,358.5,5.0,21990000.0,,,2666.0,20590000.0,DDR4,120.0,1.2,2.0,4.0,1355U,card tích hợp,19.0,,hd
94101.0,MacBook Pro 14 M4 10CPU 10GPU 16GB 1TB | Chính hãng Apple Việt Nam-Đen,apple,221.2,312.6,,44990000.0,,10.0,7500.0,44490000.0,LPDDR5,120.0,,0.0,72.4,,card tích hợp,15.5,,full hd
94100.0,MacBook Pro 14 M4 10CPU 10GPU 16GB 1TB | Chính hãng Apple Việt Nam-Bạc,apple,221.2,312.6,,44990000.0,,10.0,7500.0,44490000.0,LPDDR5,120.0,,0.0,72.4,,card tích hợp,15.5,,full hd
85862.0,Laptop Lenovo IdeaPad Slim 3 15 ABR8 82XM00EJVN-Xám,lenovo,235.0,359.3,4.3,14390000.0,12.0,6.0,3200.0,12600000.0,DDR4,,2.3,,47.0,7430U,card tích hợp,17.9,,hd
82010.0,Laptop Asus VivoBook S 14 OLED S5406MA-PP136W -Xanh,asus,221.9,310.5,4.5,26990000.0,18.0,14.0,,23990000.0,LPDDR5X,120.0,1.2,0.0,75.0,125H,card tích hợp,13.9,,full hd
100871.0,Laptop ASUS Zenbook 14 UX3405CA-PZ187WS-Xanh,asus,220.1,312.4,4.9,31990000.0,16.0,14.0,,29490000.0,LPDDR5X,120.0,1.7,0.0,75.0,225H,card tích hợp,14.9,,full hd
88687.0,Laptop Lenovo Ideapad Slim 5 14IMH9 83DA006UVN-Xám,lenovo,221.0,312.0,4.8,26590000.0,22.0,16.0,7467.0,24090000.0,LPDDR5X,,,0.0,57.0,155H,card tích hợp,16.9,,full hd
72035.0,Laptop Dell Vostro 3520 F0V0V-Đen,dell,235.6,358.5,,13990000.0,,,,12212000.0,DDR4,120.0,,,41.0,1235U,card tích hợp,22.5,,hd
78588.0,Macbook Air M3 15 inch 2024 8GB - 512GB | Chính hãng Apple Việt Nam-Bạc,apple,,,,33990000.0,,8.0,6400.0,26990000.0,LPDDR5,,,0.0,,,card tích hợp,,,full hd
78592.0,Macbook Air M3 15 inch 2024 8GB - 512GB | Chính hãng Apple Việt Nam-Trắng vàng,apple,,,,33990000.0,,8.0,6400.0,26990000.0,LPDDR5,,,0.0,,,card tích hợp,,,full hd
78594.0,Macbook Air M3 15 inch 2024 8GB - 512GB | Chính hãng Apple Việt Nam-Xám,apple,,,,33990000.0,,8.0,6400.0,26990000.0,LPDDR5,,,0.0,,,card tích hợp,,,full hd
51417.0,Laptop Avita Liber V14,avita,,,,,,,3200.0,,LPDDR4X,,,0.0,42.0,4500U,card tích hợp,,,hd
78590.0,Macbook Air M3 15 inch 2024 8GB - 512GB | Chính hãng Apple Việt Nam-Đen,apple,,,,33990000.0,,8.0,6400.0,26990000.0,LPDDR5,,,0.0,,,card tích hợp,,,full hd
100671.0,Laptop Lenovo IdeaPad Slim 3 15IRH10 83K1000GVN-Xám,lenovo,239.5,343.4,4.6,17490000.0,12.0,8.0,4800.0,15890000.0,DDR5,60.0,2.1,2.0,60.0,13420H,card tích hợp,16.9,,hd
57539.0,Laptop HP Pavilion 15-EG2083TU 7C0W9PA-Bạc,hp,234.0,360.2,,19790000.0,,,3200.0,14590000.0,DDR4,,,2.0,41.0,1240P,card tích hợp,17.9,,hd
98810.0,Laptop Lenovo IdeaPad Flex 5 14ABR8 82XX00DLVN-Xám,lenovo,224.9,313.1,4.5,18990000.0,16.0,8.0,8448.0,17590000.0,LPDDR5X,60.0,2.0,0.0,52.5,7730U,card rời,17.8,,full hd
72938.0,Macbook Pro 14 M3 Max 36GB - 1TB | Chính hãng Apple Việt Nam-Đen,apple,221.2,312.6,,79990000.0,,14.0,6400.0,70490000.0,LPDDR5,120.0,,0.0,72.4,,card tích hợp,15.5,,full hd
72937.0,Macbook Pro 14 M3 Max 36GB - 1TB | Chính hãng Apple Việt Nam-Bạc,apple,221.2,312.6,,79990000.0,,14.0,6400.0,70490000.0,LPDDR5,120.0,,0.0,72.4,,card tích hợp,15.5,,full hd
79807.0,Laptop ASUS Zenbook DUO (2024) UX8406MA-PZ142W -Xám,asus,217.9,313.5,5.1,59990000.0,22.0,16.0,,53590000.0,LPDDR5X,120.0,2.3,0.0,75.0,185H,card tích hợp,14.6,,full hd
95794.0,Laptop ASUS Vivobook 14 X1404VA-NK394W -Bạc,asus,213.9,324.9,4.5,12690000.0,8.0,6.0,,9990000.0,DDR4,60.0,1.2,,42.0,1315U,card tích hợp,17.9,,hd
102128.0,Laptop Dell Inspiron 15 3530 N3530-Bạc,hp,235.6,358.5,4.6,19290000.0,,,2666.0,17090000.0,DDR4,120.0,,2.0,3.0,1334U,card tích hợp,17.0,,hd
94870.0,Laptop Dell Vostro 3530 2H1TPI7-Đen,dell,23.5,35.8,5.0,20990000.0,12.0,10.0,2666.0,17590000.0,DDR4,120.0,1.2,2.0,41.0,1355U,card tích hợp,1.7,,hd
71192.0,Laptop Lenovo Yoga Slim 6 14IRH8 83E00008VN-Xám,lenovo,221.0,312.0,5.0,26890000.0,20.0,14.0,5200.0,22590000.0,LPDDR5X,60.0,2.4,0.0,65.0,13700H,card tích hợp,14.9,,full hd
100345.0,Laptop Lenovo IdeaPad Slim 3 14IRH10 83K00009VN-Xám,lenovo,222.1,314.4,4.9,20490000.0,16.0,10.0,4800.0,18890000.0,DDR5,,2.4,2.0,60.0,13620H,card tích hợp,16.9,,hd
65148.0,Laptop HP 240 G9 6L1X3 -Bạc,hp,225.9,324.0,4.4,,8.0,6.0,3200.0,,DDR4,,1.2,2.0,80.0,1215U,card rời,19.9,,
101114.0,Laptop MSI Katana 15 B13UDXK-2269VN V2-Đen,msi,259.0,359.0,4.9,25990000.0,,10.0,5200.0,23290000.0,DDR5,144.0,2.4,2.0,,13620H,card rời,24.9,6.0,hd
96186.0,Laptop ASUS Vivobook S14 OLED S5406SA-PP060WS-Xanh,asus,221.9,310.5,4.5,28990000.0,8.0,8.0,,25490000.0,LPDDR5X,120.0,2.1,0.0,75.0,226V,card tích hợp,13.9,,full hd
87884.0,Laptop Lenovo ThinkBook 14 G6 ABP 21KJ005HVN-Xám,lenovo,224.0,313.5,4.5,21990000.0,16.0,8.0,3200.0,18090000.0,DDR4,,2.0,2.0,45.0,7730U,card rời,16.9,,full hd
100432.0,Laptop Lenovo IdeaPad Slim 3 15IRH10 83K1000JVN -Xám,lenovo,239.5,343.4,4.9,19490000.0,16.0,10.0,4800.0,17890000.0,DDR5,60.0,2.4,2.0,60.0,13620H,card tích hợp,16.9,,hd
101865.0,MacBook Air M4 15 inch 2025 10CPU 10GPU 24GB 512GB | Chính hãng Apple Việt Nam-Đêm xanh thẳm ,apple,237.6,340.4,,41990000.0,,10.0,7500.0,41490000.0,LPDDR5X,,,0.0,66.5,,card tích hợp,11.5,120.0,full hd
101862.0,MacBook Air M4 15 inch 2025 10CPU 10GPU 24GB 512GB | Chính hãng Apple Việt Nam-Xanh da trời,apple,237.6,340.4,,41990000.0,,10.0,7500.0,41490000.0,LPDDR5X,,,0.0,66.5,,card tích hợp,11.5,120.0,full hd
101864.0,MacBook Air M4 15 inch 2025 10CPU 10GPU 24GB 512GB | Chính hãng Apple Việt Nam-Ánh sao,apple,237.6,340.4,,41990000.0,,10.0,7500.0,41490000.0,LPDDR5X,,,0.0,66.5,,card tích hợp,11.5,120.0,full hd
